id,config.pre_lr,config.pre_weight_decay,config.pre_dropout,config.lr,config.weight_decay,config.dropout,config.hidden_size,results.fine_tune.local.mae.train.mean,results.fine_tune.local.mae.train.std,results.fine_tune.local.mae.val.mean,results.fine_tune.local.mae.val.std,results.fine_tune.local.mae.test.mean,results.fine_tune.local.mae.test.std,results.fine_tune.local.rmse.train.mean,results.fine_tune.local.rmse.train.std,results.fine_tune.local.rmse.val.mean,results.fine_tune.local.rmse.val.std,results.fine_tune.local.rmse.test.mean,results.fine_tune.local.rmse.test.std,results.fine_tune.structure.mae.train.mean,results.fine_tune.structure.mae.train.std,results.fine_tune.structure.mae.val.mean,results.fine_tune.structure.mae.val.std,results.fine_tune.structure.mae.test.mean,results.fine_tune.structure.mae.test.std,results.fine_tune.structure.rmse.train.mean,results.fine_tune.structure.rmse.train.std,results.fine_tune.structure.rmse.val.mean,results.fine_tune.structure.rmse.val.std,results.fine_tune.structure.rmse.test.mean,results.fine_tune.structure.rmse.test.std,metadata._time.start,metadata._time.end,metadata.search-mode
221122-163357-4612-wavy-boss,0.0649381631576211,3.5938136638046256e-05,0.06,0.000567886086046,0.0001703746429399,0.0798816568047337,65,0.3087657062222079,0.0869029666915224,0.3075487228013466,0.0856722919606668,0.3090367207038648,0.0869083191747574,0.4165929498585757,0.1152486704791575,0.4123789972712961,0.1134422974202016,0.4136055543874787,0.1134328945585787,3.996342963540816,1.260215884236522,4.691381406157999,0.883207927521293,4.614048551370177,0.9175998456769224,4.911550320236766,1.346966002522465,5.818101828668262,0.9557899211864602,5.694022080250248,0.9110006913190254,1669134837.462239,1669136400.340222,random
221122-165807-8226-past-many,0.0060429639023813,0.0059948425031894,0.004,0.0007752067624913,5.4392270763882e-05,0.4644970414201184,141,0.4623376023966274,0.0100762538090654,0.4627910250785011,0.0119499573326356,0.463263250740307,0.0088620054944546,0.6009949462109769,0.0130799246035808,0.6009397653560459,0.0146727745609959,0.601571863603821,0.0136120380849283,1.991268001344476,0.3733448322033399,2.800708943048616,0.3148255043299481,2.8698067002304297,0.2319179148700826,2.5034280600038143,0.4257616154368736,3.539551692881638,0.3801148716915876,3.603485603787761,0.2781167291195339,1669136287.823974,1669140170.222396,random
221122-165807-8325-pale-hang,0.0010746078283213,0.5994842503189409,0.104,0.0008558976573957,0.0001909816915113,0.0059171597633136,153,0.4860689712802845,0.0270973143383295,0.4873283088647639,0.0304042144793289,0.4857263234079665,0.029878385571466,0.6279365027904081,0.033230591003263,0.6286801164317508,0.0381329387481834,0.6273803958257115,0.0361056165338498,1.849968814528252,0.468359103589724,3.021109022956022,0.2531646911243154,3.088359640864703,0.2838357374279547,2.355008759675683,0.5734300358770335,3.859965702332476,0.3133849877158064,3.952344234204587,0.4488190157746584,1669136287.83373,1669139791.83719,random
221122-165807-8329-sour-pass,0.0060429639023813,0.0059948425031894,0.004,0.0007752067624913,5.4392270763882e-05,0.4644970414201184,141,0.4655610431109763,0.0098346187351151,0.4664123902244464,0.0127168648011437,0.4664057698963505,0.0146986936597937,0.6046570462945786,0.0123352063731407,0.6053311956960432,0.0136476272316114,0.6051371270509696,0.0177169815775564,2.050381271311746,0.2716376706089421,2.8374429286744425,0.2744180084304828,2.9585946395694127,0.2610533515878591,2.60348923579077,0.3440550941332871,3.6100607120921095,0.3056668161849525,3.692326606423004,0.2875124163593779,1669136287.834073,1669140063.460701,random
221122-165807-8791-tart-camp,0.0060429639023813,0.0059948425031894,0.004,0.0007752067624913,5.4392270763882e-05,0.4644970414201184,141,0.4555237582291277,0.0129445325711829,0.455950279087383,0.0143733967873417,0.455791581296631,0.0107008164001546,0.5912638553630428,0.0164482408998703,0.5913282764903395,0.0178510779763494,0.5914325653109345,0.0146276390068558,1.9877117954709849,0.1963151015700716,2.846878591739068,0.2391114389117216,2.866051233145221,0.226408520319039,2.508438714715388,0.2539982627156289,3.576054659362344,0.298841443879961,3.616292796701365,0.2553866611848315,1669136287.919375,1669140372.431112,random
221122-170021-4709-lean-wife,0.0002641648320386,1.978318882784162e-06,0.144,0.0005925044765593,6.097109109886508e-05,0.3905325443786982,334,0.308405971760315,0.0229887278183778,0.3084851005316298,0.0220738512341839,0.3079591670209006,0.0239633424008918,0.4057698542119582,0.0307851105873507,0.4057107809573031,0.0300109283369615,0.405325975727116,0.0315897925604564,1.8706925066892328,0.4725691093868841,2.55917357540543,0.4378460983192205,2.5626230823505503,0.3001091536338826,2.352422265113985,0.5798973600664351,3.2071861240638766,0.5298591534358567,3.243313885789433,0.3567511433965142,1669136421.472285,1669138245.314229,random
221122-172805-0784-gray-fire,0.0177827941003892,4.641588833612782e-06,0.3,0.0006729500963161,4.328761281083062e-05,0.1153846153846153,25,0.2416451588187266,0.0093857307926063,0.242590152130583,0.0109566866759418,0.2418755280304605,0.0096879940378684,0.3158179325795195,0.0112287722662217,0.3169746184775147,0.0140953020773315,0.3159390016939155,0.0113217145773093,1.7646360759919362,0.2250776133395089,2.512204115990863,0.2274115162475559,2.554487126496793,0.1339932566203221,2.229529274705172,0.255148125452322,3.1853613865563366,0.2883230817478439,3.2089638594455634,0.1920950357638925,1669138085.086186,1669139999.97038,random
221122-172805-2510-thin-pick,0.0220673406908459,0.0002782559402207,0.46,0.0008438754807447,0.0258954308058587,0.2337278106508875,88,0.2922460750999393,0.0158043122236843,0.2935369116893128,0.0156574746505896,0.2930519168723641,0.0173041482967115,0.3793133998010982,0.0214457778668671,0.3806759843647482,0.0208993697780867,0.3796411173604726,0.0236455434355632,1.8463145912829653,0.3391662416476673,2.698083446867442,0.311677997520523,2.7607242305067348,0.2197088861878903,2.358371613517974,0.4398250374372811,3.4105668085985714,0.3833030745030058,3.49290949839772,0.3053238278087597,1669138085.252467,1669140975.476683,random
221122-172805-2626-taut-snow,0.0039241897584845,0.3593813663804626,0.26,0.0006922608929229,0.0021004582303213,0.1568047337278106,76,0.4316450848945014,0.0109334251279963,0.4322831721139437,0.0139610388113065,0.4320063467276497,0.0098805961139308,0.5595275649824177,0.0141266241502477,0.5600499720501658,0.0175711964161864,0.5596486316263737,0.0125399259558497,2.007160133693917,0.217671184409349,2.9308387479165363,0.1886037045326276,2.9582808646774064,0.2145510557918416,2.544132026923555,0.2963727436390441,3.6986202823629775,0.2355360790242049,3.7359792521789226,0.2561852366446727,1669138085.263604,1669141982.049339,random
221122-172805-2674-left-mate,0.0421696503428582,0.0021544346900318,0.22,0.0005071231934836,0.0065793322465756,0.2692307692307692,35,0.3568484328045421,0.0102532875743232,0.3576440041242814,0.0103888080894654,0.357488760426045,0.0136213914473031,0.4667119683896764,0.013588368633214,0.4674808721605467,0.0133104958576999,0.4674267844884959,0.0178611051161607,2.336944745384703,0.2707243392982435,2.9572675641962824,0.2725627020632721,3.0241115614982745,0.3359456531312484,2.927240527360711,0.3151712601338466,3.7258425453908286,0.3103111088122903,3.7867924966378346,0.3613318964600014,1669138085.268303,1669141392.520341,random
221122-172805-3004-oily-hide,0.004371444812611,0.001531740463702,0.484,0.0005010114402644,0.0008425968567942,0.393491124260355,925,0.4109650370061956,0.0213673187554438,0.4108848093264316,0.0243792742358976,0.4112765603692523,0.0216202586857615,0.5374101691131437,0.031100069316486,0.537146338501391,0.0354227189844689,0.5375052617363035,0.030430138113232,1.4000965412570952,0.296648089045765,2.561175764372023,0.225725095901482,2.553384912449575,0.2094391375887937,1.7971641184941043,0.3999927765074871,3.291506178228372,0.2900828680856018,3.260503511732775,0.2451696293454185,1669138085.376688,1669143444.084589,random
221122-173920-9282-able-gain,0.0010746078283213,0.5994842503189409,0.104,0.0008558976573957,0.0001909816915113,0.0059171597633136,153,0.4607802787089243,0.0306116504618932,0.4622153856503735,0.0319912490557438,0.4618222105133124,0.0339314233925712,0.5971128117914674,0.0380229750398808,0.5993781566357561,0.038811142965376,0.5984806312356804,0.0414756341233118,1.826382827479468,0.2133099466895053,3.021235359360431,0.1747254111212895,3.0972212238421046,0.2172008438134116,2.310983049566649,0.2642939049747316,3.812291435278192,0.2490261754905634,3.896156598134086,0.3282985351462472,1669138760.929396,1669140231.207623,random
221122-182308-7340-dear-hand,0.0178313062468078,1.0,0.5,0.0008441225520249,0.0001007562575893,0.0,20,0.4222097846313385,0.011717418597557,0.4217254614388784,0.0116811787487133,0.4229015930128895,0.0137660326861922,0.5479480570016984,0.0149035833379881,0.5476709957320464,0.0165847646196252,0.5493735300604837,0.0186339425587178,1.8723493171856969,0.1883553442377435,3.133829742088303,0.2739882970847271,3.153976023543861,0.1814337685837418,2.382397632403378,0.2391788083957964,3.9429095518133375,0.3750243742817374,3.970945101999809,0.2561713719541401,1669141388.735854,1669144264.422337,bayesian-optimization
221122-182353-7557-live-code,0.0001,1e-06,0.0,0.0005,1e-06,0.0,1000,0.4929139805122091,0.0215638924632868,0.4922892485143769,0.0194264780372043,0.4918917816089388,0.0189715114582,0.666418425672933,0.0297640279185338,0.6655090874965832,0.0250767031817465,0.6652057511339354,0.0246341022680782,1.462745971011006,0.2644322815819971,2.6109384857257547,0.1458617873625554,2.6160041423142464,0.1586624925409784,1.860208809082281,0.2765346919463455,3.231370164281458,0.1574406193087174,3.2517460568927063,0.1935765956965076,1669141433.757037,1669146686.292209,bayesian-optimization
221122-182353-7939-wiry-plan,0.0001,1e-06,0.0,0.0005,1e-06,0.0,1000,0.4958073144681344,0.0320992374873164,0.4956483632631371,0.0298678304522099,0.4958711900041488,0.0287232935710138,0.6658664687902748,0.0433291014924157,0.6650100311730578,0.0385697122632328,0.6663095923471356,0.0376100690566872,1.575336300531217,0.3988961650704883,2.663011871929811,0.265384777900913,2.650848596939045,0.1736933143861642,1.9974021426251944,0.4361014266537908,3.326186018758216,0.3607430835863547,3.35504991490615,0.2420419894040379,1669141433.794844,1669146801.719427,bayesian-optimization
221122-182353-8325-pale-hope,0.0169665421957913,1.0,0.5,0.001,0.000267943040658,0.0,20,0.4185992589584574,0.0072701138058846,0.4185381313579913,0.0111881487005495,0.419105408475651,0.0089412550984272,0.5441830234329157,0.0092088948520888,0.5445385343436634,0.0150597370507518,0.544632045472679,0.011996047423116,1.859378421710928,0.2274810124838726,3.0253651751138526,0.1814276833688296,3.16320415672494,0.2205480490082093,2.347790800976884,0.2999181208918082,3.808036161700199,0.2111512069176852,3.938496722296621,0.2572911617256969,1669141433.833432,1669144366.689475,bayesian-optimization
221122-193848-7343-calm-area,0.0288040601986752,1.690075452556182e-05,0.2207909666317197,0.0005,0.0003009777232765,0.1697182758272011,37,0.2523040882478323,0.0227019893457559,0.2532247303343425,0.0236382361981445,0.2522882409276851,0.0227872585127351,0.3473373732440231,0.0302511183898504,0.3488009646810567,0.0316533886673087,0.3473860884675592,0.0323119481003296,6.404707741438424,1.866232189493244,6.752648159385703,1.7858762729191735,6.583907289979875,1.771490692956169,8.398256133872298,2.33623065177853,8.72468862535284,2.1414569635717315,8.594136340448694,2.168413591245164,1669145928.735828,1669147512.822169,bayesian-optimization
221122-193900-3880-cool-nail,0.0402670590979616,1e-06,0.4056000195502429,0.0005,1e-06,0.0,20,0.2748993709162855,0.0117949015672959,0.2764703539274568,0.0111480129043032,0.2753250671635633,0.0132251281730935,0.3560504496003123,0.0142945958612994,0.3583731924125356,0.012968741240538,0.3568455789145895,0.0162631575272329,1.7283381018924744,0.1482907079534587,2.621167964495424,0.1560112130194994,2.6349880068501044,0.1707565444983406,2.211407476320359,0.1955718439790194,3.327011330500136,0.2113325261228919,3.362545012838017,0.2242650639421833,1669145940.388774,1669147107.05597,bayesian-optimization
221122-193900-5076-arid-bowl,0.0289317826904971,1.4522915997668996e-05,0.0654650471151007,0.0005,0.0002875453445877,0.2347360748404421,31,0.3252878311107547,0.0245373268648764,0.3250969262115866,0.0211452078189084,0.3253607839961672,0.0260239428795798,0.4420554435850701,0.0294328496453576,0.4422628036634383,0.0245076194782072,0.4423849040250543,0.0316296774066341,5.966514284911459,1.7903652751566126,6.328893368860977,1.818079476494901,6.326925949425889,1.5395393485798163,8.459850480677495,2.351283265825544,8.749377955978897,2.3424835777580992,8.721987432033846,2.1554202393358777,1669145940.508498,1669147121.288567,bayesian-optimization
221122-193900-5326-last-list,0.0294829944679293,2.703866199330376e-05,0.0314801261643077,0.0005,0.0003199491033363,0.2170997444000655,20,0.3189308621995256,0.0270150023142412,0.3186747705590734,0.0269915365511863,0.3189625702186643,0.0302112137268532,0.434153481441501,0.0329158381379017,0.4339999801862409,0.0331000325341216,0.4338863795201632,0.0370142895184965,5.218064334598438,2.370088939727633,5.579493018047603,2.266800427617184,5.489120574340928,2.2653031899799934,7.05228162644151,2.814066238941111,7.442999431640229,2.7722563933086573,7.343337778367113,2.6693497249719904,1669145940.533394,1669147136.894118,bayesian-optimization
221122-193900-5404-that-wait,0.0391422165274849,1e-06,0.5,0.0005,1e-06,0.0,20,0.2871809925714591,0.0114297169134009,0.2884662015329601,0.0105231450042905,0.2871128601994058,0.0135462472561264,0.3719540010076061,0.0145918687099306,0.373405790666428,0.0133182489764378,0.3723406907886414,0.0183598326733536,1.7585045838232225,0.1752768454689396,2.765512692754498,0.1401048171158185,2.711287405342554,0.1733459739489819,2.245671329732999,0.2198463899906061,3.5130615360737494,0.2059880330154243,3.46208807057596,0.236998591154258,1669145940.541297,1669147209.831206,bayesian-optimization
221122-193900-6077-this-poet,0.0402969045635821,1e-06,0.5,0.0005,1e-06,0.1288772876742504,20,0.2682871665192708,0.011009110819951,0.2693594119688807,0.0128624120179921,0.2692521895237751,0.0139135960851307,0.3498400485351454,0.0120630815247259,0.3519011330218092,0.0147949759961699,0.3514310925331657,0.01603732259934,1.983864539219701,0.2856886805623098,2.8171534118286097,0.1592217771874554,2.799273893550155,0.1774908836264343,2.510615050917333,0.3473094953235563,3.507076178517348,0.1896236187974048,3.5129178476104967,0.192127386789319,1669145940.610183,1669147340.147471,bayesian-optimization
221122-193900-8210-free-wall,0.0413374180271924,1e-06,0.5,0.0005,1e-06,0.0,39,0.2666305709733218,0.016611437626488,0.2669458790189778,0.0186264950562956,0.2667185405224305,0.0164488917182217,0.345910305333078,0.0256766853001336,0.3459308194863632,0.0270279184486652,0.3464209815164905,0.025752943106638,1.4574961544523442,0.1879776434645886,2.621687298181924,0.1955498821611624,2.6591170105568023,0.1956486912881949,1.8600108314055248,0.2416354176709336,3.3142025566004136,0.2766221185616496,3.363895377777141,0.2902464652294431,1669145940.824673,1669147105.564661,bayesian-optimization
221122-193900-8763-some-hell,0.0284758842372746,1e-06,0.5,0.0005,0.0003291113627033,0.0369628587107717,20,0.2837243104214434,0.0110276865267162,0.2844037915524206,0.0097749847505495,0.2847592639977779,0.0125317350324559,0.3662693224672521,0.0135478165258562,0.3676744532046671,0.0117824688606056,0.3676235319645541,0.015882793699431,1.7371110953298086,0.1993857038855737,2.7066793434529526,0.1679181177156893,2.720251270803588,0.1267907372782494,2.212812762342036,0.2573177818785762,3.4122352935872144,0.2201882090789313,3.435193280844121,0.1923533607342556,1669145940.881129,1669147550.419237,bayesian-optimization
221122-193907-5361-rude-year,0.0397349839646093,1e-06,0.1463730756607242,0.0005,1e-06,0.0,20,0.2515045460874498,0.0144494405905507,0.2517978738459921,0.0152847604806247,0.251942230946523,0.0142020848254369,0.3289858158996098,0.0181064828253274,0.3298710080412547,0.0187775472233149,0.3299072216347022,0.0180125883392598,1.588677713311457,0.1651829150290976,2.552328049147735,0.1533771583229958,2.6050859557828554,0.1972890095479483,2.017946150679306,0.2113840491470136,3.2665472824277173,0.2228404345218386,3.2984663061967283,0.2302474292980867,1669145947.539214,1669147399.663611,bayesian-optimization
221122-193907-6807-tiny-oven,0.0403684850168169,1e-06,0.1461777859013883,0.0005,1e-06,0.0,20,0.2491519036638312,0.0169502172566216,0.249905318949587,0.0165853334180449,0.2505186218959802,0.0192009596927092,0.3254314723300393,0.0211292911886436,0.327050503555657,0.0220145518368963,0.3273216757679167,0.0248917490863531,1.6288706300701026,0.1468525797837763,2.5949403366984614,0.1895553200467806,2.60967915950805,0.2136387824283578,2.084292101573071,0.1974706790729165,3.265201693194476,0.245289846172368,3.2933513642105674,0.2967753832172672,1669145947.68162,1669147325.156767,bayesian-optimization
221122-200435-9155-bold-home,0.0175720963935747,1.536507387858244e-06,0.1035989329337376,0.0005,0.0007530575803185,0.0644915478935979,543,0.3145637027863314,0.0339004611608779,0.3128205749591258,0.0336867348114204,0.313252435148965,0.0350379560645853,0.4465346826799151,0.0444684121274619,0.4351964088451681,0.0433016289760365,0.4370815046193637,0.0411110421481653,1.956493986016636,0.9552818099762024,3.640587738281388,0.6751714394142718,3.704866513807501,0.5936526759826749,2.457549272387696,1.062836571362534,4.572537004216088,0.7151975403523488,4.610593281273894,0.6967527153533831,1669147475.916451,1669149149.232934,bayesian-optimization
221122-200435-9529-busy-milk,0.0175721236457549,4.562465063766603e-05,0.0413519393023814,0.0005,5.512133133061287e-06,0.4263471197718947,127,0.3518170268605176,0.0264140378570226,0.3518905088759236,0.0277136626933337,0.3515903447246263,0.0292615083965659,0.4633994744463443,0.0361583697849343,0.4633806676401565,0.0378774040626345,0.4630232502445506,0.0409021093314288,2.819514839834077,0.6736294460359887,3.353994620241964,0.5820720014537619,3.333156223576494,0.5212897253175505,3.608634124759804,0.8797194381522024,4.258805371643812,0.7344635451083061,4.225812213080122,0.6510866392221278,1669147475.953888,1669148648.022982,bayesian-optimization
221122-200436-0227-deep-bank,0.0018798922520465,1.1165134218966423e-06,0.1117472704176764,0.0005,0.0195833410184986,0.0397294786917495,90,0.2259864103629248,0.0138741807148021,0.2263144871067871,0.0141695691744901,0.2265974185485058,0.0148375574744143,0.2931657121648726,0.0181501701645203,0.2938734972754832,0.0177872666164304,0.2941779867306279,0.0189442605518535,1.2859728688846368,0.255207820936901,2.338692494405558,0.1379240434142397,2.335207657461207,0.1957406255591009,1.6459976655714048,0.3388017808622145,2.937311712436328,0.189391800832933,2.957536223727573,0.2718508256813295,1669147476.023442,1669148785.134266,bayesian-optimization
221122-200451-9449-best-goal,0.0175946071575979,1e-06,0.0119836495196208,0.0005,0.0215224062845681,0.4427776757703873,155,0.3842353772881362,0.0385678209934606,0.3843996012741234,0.0396047022247027,0.3842222062360346,0.0408426817661488,0.5101664918444454,0.0499655607295463,0.5104693849553358,0.0525532358566728,0.5099104184288354,0.0512974184506463,3.667706076669461,1.2030424158058577,4.316205833346127,1.2408436262252578,4.355364290467588,1.150291437178838,5.190396452923846,1.968617208149536,5.881811571511283,1.866235892793069,5.845804358024963,1.7594042939270431,1669147491.946662,1669149911.551699,bayesian-optimization
221122-200452-1147-tame-debt,0.0020393189434188,4.785615103738834e-05,0.1309634566750841,0.0006075601775114,1.0,0.5,20,0.3327298923195054,0.0275029549618807,0.3327055546182474,0.0264677568603857,0.3332118314490865,0.0290718900619545,0.441268396662051,0.0367364449909961,0.4408841094227428,0.0345506645217723,0.4417045196392798,0.0379939236891269,3.460197837409315,0.209739277774888,3.694789803116976,0.3617106270925122,3.6836641546473103,0.2357821177605684,4.247929173190848,0.2694087384274425,4.533228910990873,0.3872905281413871,4.568007121605242,0.256834319470639,1669147492.116279,1669149944.311092,bayesian-optimization
221122-201336-4339-sick-half,0.0074127055925499,1.6703542479561742e-05,0.0569215798069627,0.0006478493010684,1.963175750843661e-05,0.1783226631356815,37,0.255175987590656,0.017404230069416,0.255503438666869,0.0151560957902473,0.2552051567116907,0.0178756370016301,0.3362691337413889,0.0225911911244839,0.3363492725082456,0.0183872026529433,0.3366415989024444,0.0242568968908479,1.7848075823007648,0.3290093233296635,2.513219111061015,0.2267942104378768,2.489666296445772,0.2285029708114044,2.259075619116006,0.4114480953271567,3.16372991788752,0.2789492963607011,3.148529225763851,0.2844008879024924,1669148016.43472,1669149208.644738,bayesian-optimization
221122-201336-5661-evil-back,0.0159957124440055,0.0002503550142581,0.2960889269413653,0.0008761412113315,0.20458759103517,0.4389088837536629,33,0.32154735143403,0.0191911543283011,0.3221659201030735,0.0205515063336621,0.3216021753587139,0.0204432915941887,0.4256740009118226,0.0245669418169085,0.4259124535529723,0.026287617798533,0.4257565962008601,0.0268709291812577,2.5289840493390403,0.1534702703099922,2.983140422382152,0.3354246563756171,2.967638934138693,0.268989960851308,3.166487937103436,0.1674510582062912,3.710497661848213,0.3477264524840503,3.7116968482925934,0.2746443569958808,1669148016.566867,1669149188.089716,bayesian-optimization
221122-201336-5984-true-head,0.0735350126468444,5.56842895761126e-06,0.2047952725039833,0.0006459920067146,2.277093039414117e-06,0.2517912008649011,197,0.6636613289180933,0.1182890257902035,0.6637481081171004,0.1196671127561604,0.664469157106476,0.128259681552259,0.8633329765069895,0.1368581340794103,0.8599472132783659,0.1300810500101144,0.8600535146130875,0.1413164778421808,14.091800120482706,13.758150188243048,14.513183204009612,13.698188279052289,14.514006382453564,13.991700502255142,16.4989763584883,15.065153336040774,16.838556849656317,14.942476554198857,16.868668285878517,15.093786499629964,1669148016.599955,1669149748.791636,bayesian-optimization
221122-201337-2436-long-knee,0.0045287911261293,1.018761011249246e-05,0.4722481358425833,0.0005,0.3162084666216467,0.0918286574652984,20,0.2776485328079831,0.0079953457285513,0.2785783169120991,0.0100172935727391,0.2779459838224632,0.0097762415194185,0.3631374314395644,0.0089099746040238,0.3642112807795349,0.0115635333410898,0.3633561239532246,0.0110106686118683,2.1471394585515915,0.1703633605038433,2.7681673762239427,0.130521240806396,2.8149387695621115,0.2203090101845621,2.7316213750683387,0.2295293269061222,3.5063148982800127,0.1864518706129463,3.5485748040815563,0.2930628481263158,1669148017.244807,1669150155.486455,bayesian-optimization
221122-201337-2842-cool-bath,0.001249047018853,1e-06,0.0062380699564282,0.0005,4.317441076991272e-06,0.1596298850931906,47,0.3015391942397695,0.0313145701045716,0.3013146077537912,0.0298182653678474,0.3012254166957266,0.0307838529851748,0.3966605738332907,0.0415674746858235,0.3965161761759141,0.0394679042522076,0.3961732956719882,0.0409933979684063,1.7436584083944089,0.2232409884656849,2.3976551099373147,0.1464543077319,2.414139833854567,0.1928313015826759,2.2155206819824405,0.2852319582709651,3.0255663324353343,0.1641180374064742,3.046114950747045,0.1982960912763757,1669148017.286062,1669150213.871382,bayesian-optimization
221122-205258-3431-trim-bake,0.0193571610299025,0.0375057739620619,0.4802939691539657,0.0007804099840835,2.7009084797047257e-06,0.2805383724748613,109,0.4373912432416272,0.0141676109595413,0.4378660059173375,0.0165215769375719,0.4383240014442252,0.0184083501045138,0.5654045984031785,0.0182758840358155,0.565951496236585,0.0208024778273078,0.5663064638002141,0.0234052714845187,1.964458975117201,0.1837914508133663,2.879641993310573,0.2372548602253166,2.84805590362991,0.1949976486523813,2.489717315627664,0.2332260139998313,3.639048064225231,0.2913737884823584,3.6035392154191626,0.2310713028222045,1669150378.344925,1669153433.409615,bayesian-optimization
221122-205258-4881-oval-iron,0.0193573777210351,0.0375111831962861,0.3597848807944616,0.0009128394374493,5.225413851759624e-06,0.2805313530609036,109,0.4588054391263864,0.0196620535167178,0.4590924822326695,0.0203316104953488,0.4591632874723676,0.0215254703292775,0.5936525567841267,0.026691351288346,0.593631896051346,0.0277503032344911,0.5945241075815255,0.0288685413876262,1.9180855937123849,0.3214883064700346,2.8474468956130035,0.2297187502884994,2.8688915836151963,0.2782799817087731,2.4219921616475544,0.3862024516549911,3.6276658927875927,0.267226443729279,3.6408008149992335,0.3286148015366101,1669150378.490008,1669153813.941406,bayesian-optimization
221122-205258-5343-flat-pass,0.0179776443393357,1.0,0.3681462014614226,0.0009310686091064,1.6981319401681433e-05,0.2530358368034156,110,0.4517380920815617,0.0264791744112612,0.4530934527349618,0.0303599606637158,0.4513239586292789,0.0263353460204672,0.5851670788050329,0.0333880009773161,0.5863023953263561,0.038366552993297,0.5843646414559561,0.0332077308295783,1.799523349415774,0.2607686019454341,2.8784477952772094,0.1392174642013987,2.945342398421201,0.194824434002056,2.288242731750784,0.3076898555676281,3.6276372883963006,0.1767331161703601,3.708796632470314,0.2193285929926768,1669150378.561471,1669153872.99784,bayesian-optimization
221122-205324-6856-drab-wake,0.0165257866886858,1.0,0.3330835544877721,0.000897489059791,1.4480528459110634e-05,0.1710407362028646,110,0.4471437014133672,0.0299390359621571,0.4471244492530317,0.0295061843298695,0.4474001766187926,0.0303542174409463,0.5795826608595671,0.0378788177433329,0.57930591915666,0.0376305008958332,0.5798472554423941,0.0373493145470549,1.773431355641129,0.2845884518389518,2.921610642463306,0.1842590809940913,2.958382099065805,0.1568961034774812,2.232545111649148,0.347975649154169,3.692152608191986,0.2342907053930867,3.711852123454568,0.210955417570469,1669150404.686587,1669152193.408118,bayesian-optimization
221122-205421-8675-ugly-join,0.0178962062368398,1.0,0.5,0.0007181057269523,4.3291301892998335e-05,0.4212100662671104,143,0.4358983690945311,0.0152974404288292,0.4363861544974454,0.0165103519822412,0.4353835762627863,0.0158802459438845,0.5679661946275522,0.0190968373971664,0.5677610524226877,0.021479567326718,0.5673108184773199,0.0212418402602545,2.062860532231503,0.2837704877731088,2.9060442105612028,0.2454669387866874,3.027495899291616,0.3240296279160427,2.598896116855354,0.3334299350967691,3.692175555443099,0.284463458806728,3.802215829916107,0.3634028503702891,1669150461.870474,1669154592.188127,bayesian-optimization
221122-205421-9262-back-draw,0.0193558084580408,0.0376299062353855,0.4460835470688659,0.0005077483430889,1.806417931190278e-06,0.2805901934435524,109,0.4446137293865183,0.0154573623812174,0.4450097313000837,0.0171163817581373,0.4446503915984571,0.0175900387610531,0.5748888486478246,0.0191444468464881,0.575304964551044,0.0206202666872474,0.5750128589328855,0.0222972738986138,2.189259000906946,0.2607065733545141,2.94006544552552,0.1372751943793848,2.998269762307622,0.2588401920298244,2.753049964655576,0.2976639080294907,3.6865271717847055,0.1514072330773397,3.758119424063908,0.3508726411294992,1669150461.927888,1669153525.757972,bayesian-optimization
221122-205422-0048-full-luck,0.0193579809030775,0.0374960771045149,0.3743283397395164,0.0009596982945734,0.000556045137327,0.2804948659065998,109,0.4650453008958008,0.0131558848037947,0.4663279635581419,0.0158819518678182,0.4654285546593608,0.0187127661233072,0.60122343476783,0.01752362269283,0.6026555959836675,0.0220555069093608,0.6018860829481728,0.0248132042527431,1.800282935355422,0.3111754280505504,2.8298405608590564,0.1987563727570588,2.880384835082933,0.1791376669997728,2.293719130100121,0.3657811402393001,3.582438648170889,0.2365558358123583,3.628943635603149,0.2014687972331569,1669150462.024847,1669154101.775494,bayesian-optimization
221122-205422-0133-even-user,0.0193580881917882,0.0375021657642051,0.3196493745661567,0.0008756165280494,0.0002585300963185,0.2804792717834697,109,0.455310374356457,0.0196956765972338,0.456636714088403,0.0202855521301284,0.4551499262288486,0.0213806582405489,0.5889561405857985,0.0275685231875913,0.5904818953908129,0.0286871074399712,0.5884919466303995,0.0296892517663203,1.8417655341391004,0.2752555448016383,2.8345102636311013,0.222620457305018,2.818628931126288,0.2139581658199309,2.3512468540653235,0.3371129420555172,3.588594983079348,0.2231916929145547,3.5707926075546625,0.2574155321939586,1669150462.01695,1669153401.746279,bayesian-optimization
221122-205422-0165-oily-kick,0.0165262265164629,1.0,0.5,0.0006259126324009,1e-06,0.17103511861767,110,0.4103662861785547,0.013500908184265,0.4106600813506094,0.0165967566232577,0.4106224046718199,0.0151721401398854,0.5344034456570481,0.0168294611793785,0.5346562231608332,0.0209026572605713,0.5346384187022567,0.0178794707570145,1.877267890381056,0.3335753110132871,2.947181553633814,0.2100177675145801,3.015385642186594,0.193360036393034,2.347206087105973,0.4195234378999506,3.7109070267192537,0.2702100533777679,3.7879791558279408,0.2501904188009438,1669150462.024439,1669154731.759803,bayesian-optimization
