id,config.kwargs.lr,config.kwargs.weight_decay,config.kwargs.dropout,config.kwargs.hidden_size,config.kwargs.n_layers,config.kwargs.activation,config.kwargs.structures_per_batch,results.local.mae.train.mean,results.local.mae.train.std,results.local.mae.val.mean,results.local.mae.val.std,results.local.mae.test.mean,results.local.mae.test.std,results.local.rmse.train.mean,results.local.rmse.train.std,results.local.rmse.val.mean,results.local.rmse.val.std,results.local.rmse.test.mean,results.local.rmse.test.std,results.structure.mae.train.mean,results.structure.mae.train.std,results.structure.mae.val.mean,results.structure.mae.val.std,results.structure.mae.test.mean,results.structure.mae.test.std,results.structure.rmse.train.mean,results.structure.rmse.train.std,results.structure.rmse.val.mean,results.structure.rmse.val.std,results.structure.rmse.test.mean,results.structure.rmse.test.std,metadata._time.start,metadata._time.end,metadata.search-mode
221025-144859-6921-rude-page,0.0002548296747979,0.0012915496650148,0.28,12,2,,,0.4618357172839971,0.0272378017792221,0.4622583190872846,0.0232955690656166,0.4617264718161454,0.0230795888271666,0.6088657829835792,0.0369540606089852,0.609200822811103,0.0322431749037128,0.6087439890258974,0.0299320215808578,2.643002955759889,0.2894088818218774,3.1307981774099733,0.412114463537797,3.126028884245785,0.2890035635015375,3.307739419379503,0.3376983406844346,3.903602027988188,0.5156298821908815,3.8735092291433872,0.3425826700931399,1666705739.762015,1666707873.940584,random
221025-144903-2216-evil-sock,0.0003050527890267,0.3030271082866393,0.248,237,3,,,0.5483388517894229,0.0061372839127291,0.548637034244495,0.0124267912495,0.5485837659302346,0.0132669797991672,0.7267513098004577,0.0073981906249299,0.7268038763608882,0.0169185977130762,0.7265609924992674,0.0167972035277683,1.8600294701828808,0.2371373397170855,2.674897410704711,0.2581833104755517,2.7282225936696483,0.252107232226869,2.349609539206097,0.3149566004847468,3.4022986469233976,0.3029298536611784,3.4150965240056634,0.3013557121322738,1666705743.222205,1666707168.870817,random
221025-144912-3991-lame-cake,0.0005424690937011,0.0030302710828663,0.148,127,3,,,0.5287213756290066,0.0096611486740706,0.5282975922622273,0.0116287374717533,0.5287790525880859,0.0154912441659091,0.6977017501109313,0.011728160977041,0.6968846375633888,0.015211391003623,0.6973512263578308,0.0184593931022857,1.4403662136259665,0.251355714802199,2.630305669433555,0.2113412252375261,2.6446258419727053,0.1431167528468762,1.821874518985357,0.2853975698312928,3.314902730958968,0.2197445832042401,3.335206614987226,0.1635435278157489,1666705752.420623,1666706968.455046,random
221025-144915-8228-same-milk,0.0002641648320386,1.4065272421052364e-06,0.408,116,3,,,0.4744042811072225,0.015927167957674,0.4744401162908739,0.0167764979546707,0.4747973791582054,0.0151131571669875,0.6194931034267734,0.0225860732520405,0.6194193122715826,0.0246818029916535,0.6197010201362818,0.0217393895101444,2.490814310225722,0.2387829849508957,3.0453298682722,0.3424066518679532,3.045426933193641,0.2246198114756645,3.106228186763522,0.268334605113212,3.844604324269668,0.4337679490140278,3.8254633211614832,0.268714913650624,1666705755.823422,1666707113.411279,random
221025-144921-7069-loud-body,0.0001154781984689,0.2154434690031882,0.32,10,1,,,0.5212816364619791,0.0108924223819464,0.5215679206429004,0.0083277516177901,0.5212370477280184,0.0119990214432686,0.6893619409694919,0.0146087350612089,0.6892275233724761,0.0108568981162386,0.6892415791337081,0.0150071744327835,3.1683241831703315,0.0653122365398566,3.529041465043703,0.2167358942877959,3.534791399706753,0.1993008838322025,4.044963211413036,0.0817784006557512,4.462522256638175,0.2557994961346323,4.473821056982598,0.2444476994538722,1666705761.708535,1666708221.547066,random
221025-145004-0407-dear-quit,0.0003785515249258,0.0918254283565626,0.164,334,3,,,0.56389228680593,0.0112811859197591,0.5634782109681997,0.0132575224886785,0.5634749527506131,0.0183132828419333,0.748911758559436,0.0139995075037843,0.7480279851100285,0.0175790939529771,0.7483903086103668,0.0249797283217403,1.3685711592783876,0.2678285489832622,2.5372973197041224,0.1401799827409999,2.614637663694187,0.236405214360751,1.7300583757123915,0.3435329764599757,3.216288907890342,0.1618308339653488,3.286415384693824,0.2931898200559302,1666705804.044794,1666707009.395756,random
221025-145007-5905-each-skin,0.0001074607828321,0.0035938136638046,0.16,21,2,,,0.4697303637956407,0.0356298459497248,0.469265100825107,0.0336328356790443,0.4692329502340923,0.0318454206275868,0.6169366330908538,0.0471028010958195,0.6158949144365421,0.0452558918808691,0.6161669785296383,0.0412540149471812,2.296396289579967,0.1775891913812861,2.88312769834596,0.3480547045283002,2.920167119688641,0.276384931440713,2.915037467966659,0.2069685636586986,3.6171522269002248,0.3884271311938646,3.655771102825836,0.3912898345959332,1666705807.593004,1666708430.97608,random
221025-145035-8966-slow-bowl,0.0002738419634264,0.0774263682681124,0.44,6,2,,,0.5173733672863094,0.0107609415933523,0.517778666555906,0.0127481169840529,0.5164831832434575,0.0116864169150804,0.6876274452735619,0.0156633367186065,0.6881402628912792,0.0179728637349706,0.6868796851426715,0.016403493769091,3.8849896724619057,0.4420482029193056,4.110669458223691,0.6002351256026209,4.080966845661207,0.5365969211129071,4.8436829174839255,0.5078881408279852,5.141013207847706,0.6460402480251527,5.106653550173445,0.6421973194415069,1666705835.897158,1666707246.391291,random
221025-145123-1532-limp-exit,0.0001596338544287,0.4262158829015325,0.464,30,3,,,0.4811817709767337,0.0134031711646587,0.4813790126550089,0.0119622743733792,0.4817669740863012,0.0159555353246093,0.6364825326299826,0.0179931426315185,0.6365098679533708,0.0178102513208729,0.6372119320980394,0.0203406445829652,3.177797770886129,0.2244098927173327,3.5328958964554595,0.3134354977280502,3.51932685893465,0.3836253537431784,3.9757106920846352,0.2730029695187058,4.389122428487555,0.347749775609755,4.387859407582224,0.4496905768057556,1666705883.153761,1666707649.094415,random
221025-145154-8691-good-feel,0.0004869675251658,0.0007742636826811,0.3399999999999999,234,2,,,0.5503426313804637,0.0185361409844857,0.5504863018760681,0.0229203112255481,0.5499928563402522,0.0230865218159962,0.725392150309188,0.0222366910730533,0.7252520973793758,0.0272109365629529,0.7249088659751638,0.0287400675354969,1.5976278233661776,0.275709081546571,2.684522179479947,0.2068175623015271,2.7578045217973406,0.1741110130811951,2.0319366708473696,0.3443568255682425,3.388652876835478,0.2004027384809567,3.4652504332617595,0.2209899931619656,1666705914.869799,1666707165.350998,random
221025-145155-3341-aged-disk,0.0002641648320386,1.4065272421052364e-06,0.408,116,3,,,0.4763350691112314,0.0230128854250527,0.4775865661007296,0.0230693610465077,0.4758381620796982,0.022222508595942,0.6217411615289954,0.0314644852457366,0.6227901944626874,0.0299359770425946,0.6209822055727708,0.0291822273154967,2.3924112869854417,0.3338111366376046,3.071716889094835,0.4663612060156043,2.9718611561285475,0.1789201350464724,2.967323700793205,0.3988621529971417,3.81969058446222,0.5726095930006375,3.7136654792438,0.2435576589005389,1666705915.338774,1666707199.106056,random
221025-145306-8490-neat-feed,0.0005623413251903,4.641588833612782e-06,0.3,33,1,,,0.4971760584006694,0.0129477336022011,0.49718491646441,0.0121483761162294,0.4967529067337591,0.011490190101908,0.6525211992071005,0.0174367113946413,0.6523293783414919,0.0162488531188015,0.6519908288248164,0.0159073999860548,2.2312325115685105,0.2335985286443044,3.0506461305497394,0.2935674357286847,2.9582670603367616,0.3022619267307461,2.8697202831106914,0.3033940448290302,3.820757723860504,0.3528913003440256,3.763138673062535,0.3833793655547722,1666705986.851373,1666707872.778351,random
221025-145431-6752-wary-file,0.0003651741272548,1.6681005372000591e-06,0.42,19,1,,,0.4730987328914529,0.021180119745086,0.4736927059091828,0.0161692928506141,0.4726909812091064,0.0218607302988944,0.622989143278168,0.0281848697851834,0.6233841651629263,0.0218920037462235,0.6220870649370436,0.0296943713121508,2.5608649526499816,0.2131848860618221,3.0611722174583447,0.2589642644572464,3.077802931993352,0.3467595804644554,3.2836091410339208,0.2608390432711185,3.887773507328839,0.305733702105581,3.8704312955781695,0.3996379837716392,1666706071.676586,1666708461.529613,random
221025-145440-4738-glum-wine,0.000245824406892,0.0197831888278416,0.344,51,3,,,0.4358415691265115,0.0278634768681372,0.4362648653449966,0.0292642140685126,0.4357483851649049,0.0271443299763496,0.5691049505485071,0.0390874037873302,0.5693565412495273,0.042152465311318,0.5691762737402937,0.039551541189168,2.418545547234644,0.2850914067908793,3.0180659232942184,0.3572784399982202,3.015746504756188,0.3387944961418862,3.062421071542689,0.3366349837205034,3.804009300754109,0.4821780841585963,3.797780168697192,0.4499503962792559,1666706080.474624,1666707538.212035,random
221025-145540-5416-each-star,0.0001197085030495,0.0009182542835656,0.064,179,3,,,0.5291043637761277,0.0176391280610194,0.5293074344278411,0.0175582439410681,0.5291006075180898,0.0196570824862365,0.6891382470557176,0.0235566908655978,0.688983338752585,0.0234656985160333,0.688883225568185,0.0262273565998457,1.2270226025735829,0.185185264825753,2.6338815462518324,0.1622976429707539,2.6550765412008457,0.2103822511985097,1.6153721155380718,0.2596854173199556,3.36302766854888,0.2073625005806151,3.354529590345942,0.2697736126837785,1666706140.542497,1666708115.796505,random
221025-145707-7804-each-bone,0.0005232991146814,0.0118597101233766,0.404,13,2,,,0.4633329901432332,0.0123375474766947,0.4641265434840605,0.0137691210119387,0.4635134727419965,0.0094765964101714,0.6100570559393466,0.0174541397638834,0.6107542527993977,0.0195214485352164,0.6103870105915681,0.011809219983113,2.8726954443896564,0.2468222163711033,3.2780716583911707,0.3835743937991903,3.3046582332247305,0.3509744078439517,3.6024274404039844,0.2973037436961693,4.146395064618374,0.4558223201495319,4.182423525819724,0.4568479373496806,1666706227.78195,1666707722.169552,random
221025-145708-0867-puny-sign,0.0001333521432163,0.0004641588833612,0.4,61,1,,,0.5209993274727812,0.0217540973287647,0.5216063727750153,0.0215359661882015,0.5208687001904366,0.0188201006106949,0.6836163844884225,0.02866948043553,0.6842625618103779,0.0288406435941162,0.6835393145271819,0.0249981976126914,2.558606398742384,0.1586453231972425,3.223635045733125,0.2465072729994865,3.2060734215129885,0.3317966388678925,3.3214437298284016,0.1981805990022448,4.074393301522036,0.2898967179786464,4.052060458943265,0.3650834158601435,1666706228.099495,1666708873.955886,random
221025-145743-7006-dead-gift,0.0003785515249258,0.0918254283565626,0.164,334,3,,,0.5614985633525407,0.0085358214586555,0.5610227292758463,0.0141768944167836,0.5617553921905538,0.016655087121353,0.7439271624775957,0.0088974100717242,0.7430168591065869,0.0178102722025606,0.7439795739487216,0.021961010233297,1.480090603352524,0.2238385579191384,2.643352252503494,0.1354879330124738,2.683351873812521,0.1832180476726571,1.8788122910921865,0.2483241294655846,3.3384855130058555,0.1356569361258987,3.368329240338064,0.2100593715753508,1666706263.701412,1666707405.87308,random
221025-145755-7957-loud-long,0.0003459891660869,1.0585012080885982e-06,0.132,89,4,,,0.4797746540408304,0.0121634068201471,0.4798848648955306,0.0130895175590176,0.4795046292784654,0.0171425592414819,0.6251612438805824,0.016068030444859,0.6257226194282047,0.0160473509024588,0.6247903546025448,0.0227084493021093,1.9214577963087824,0.2575704238417631,2.926338423060324,0.3044578541998074,2.913308216973668,0.2784455015098387,2.421899281917535,0.3111877424963163,3.692212124505916,0.3465530079676936,3.648978462834317,0.3283008362888663,1666706275.797044,1666707554.960139,random
221025-152001-0817-soft-give,0.0001113973859994,1.53174046370208e-05,0.384,366,3,,,0.5340205572271445,0.0116978879409293,0.5336047926084808,0.0128941126918229,0.5341110513164531,0.0123521829964328,0.7041285431206561,0.0164413239607256,0.7034909822653445,0.0186313221987294,0.7042068170843426,0.0173318064587254,2.1905948217285687,0.3196573322960891,2.8397247960741416,0.3012432949797984,2.969087393976495,0.3561825936760824,2.7534774252237453,0.3748011542367792,3.618534423144205,0.3796140251615259,3.668177383300508,0.3913435716860124,1666707601.083587,1666709215.140504,random
221025-152154-5034-fine-loss,0.0002053525026457,0.00016681005372,0.04,36,1,,,0.5894327742348751,0.0247540647684768,0.5906933920985453,0.0261960032120353,0.5896987058016924,0.0249258877012279,0.7673566441423809,0.0313447543688244,0.7695891119917333,0.0323224115372111,0.7679770727879633,0.0304805837878484,1.995693377641902,0.1112371346078378,3.2122551213935155,0.2483714092608104,3.2841132650793057,0.2429938821388647,2.610884289168739,0.1446117951898554,4.047094435519953,0.296371747478632,4.106601245525438,0.2699772024163411,1666707714.504149,1666709436.726971,random
221025-152205-0224-dark-hate,0.0001843422992409,0.0025550970903525,0.424,306,2,,,0.5539694731862127,0.0066455051026869,0.5539067309901795,0.01333312627321,0.5546369751026257,0.0118721969587252,0.728160490907786,0.0086993688004357,0.7276269052517368,0.0180913255010374,0.7284359835201377,0.0161829700012385,1.859235223768924,0.2615059716495307,2.6914733766973207,0.2704366431799586,2.7372964420741672,0.3036895540192878,2.3403723813620205,0.316002657760567,3.3852249817832614,0.2932223588580657,3.4245996686137787,0.3439517671619252,1666707725.023104,1666709098.17201,random
221025-152205-8967-best-dust,0.0002053525026457,0.00016681005372,0.04,36,1,,,0.5778717177526949,0.0317022688086366,0.5783754194203652,0.0343217980548462,0.577691692863263,0.0331013790833569,0.7529388675735076,0.0419959742763083,0.7537628856600012,0.0452799255083103,0.7532352310695745,0.04239011416293,2.082798077103148,0.1453727752622835,3.278293685471276,0.2901346805971601,3.2928239619311936,0.2567653884540983,2.6980891477303426,0.1705180052497971,4.109003929542913,0.3782794917149684,4.1180850018359205,0.2948972485589677,1666707725.897388,1666709728.964563,random
221025-152212-6136-fair-unit,0.0005048065716667,3.300034791125282e-06,0.084,56,3,,,0.5054045532327435,0.0206828500101474,0.5056292238703297,0.022829189891731,0.5056328672761136,0.0236564661664097,0.660499777100892,0.0277264163279196,0.660759806305013,0.0316726946720385,0.6611239773736954,0.0303664291264559,1.4136654080204163,0.2580529562222525,2.636522835671216,0.2518670946567825,2.6587792528610663,0.1967210796200063,1.8148600725613904,0.3240728445667131,3.351131962265573,0.2783280650554785,3.3825592016171746,0.2744589986936375,1666707732.614499,1666709280.604097,random
221025-152212-6182-oily-edge,0.0002548296747979,0.0012915496650148,0.28,12,2,,,0.4495930536770231,0.0217976861548616,0.449473192055318,0.0257614792048315,0.4496280200990297,0.0208647054468013,0.592339673328435,0.0300879334590805,0.5918051001337655,0.0349542605350265,0.5921475375511157,0.0276775775635535,2.693221139127685,0.1662681377502514,3.171718266521623,0.2902626303348699,3.145581106703235,0.3962809128912715,3.373446704914928,0.1917647287317292,3.9117424693859646,0.3189992270571255,3.913700347112651,0.4791328049830048,1666707732.618999,1666709927.132234,random
221025-152212-6183-busy-half,0.0004613839682733,0.0004913127387829,0.052,15,4,,,0.4435601904139056,0.0245627281922456,0.4432019750779152,0.0205376413496264,0.4445116033708382,0.0242910376962209,0.5792233302007098,0.0316696559898445,0.5787535384919533,0.0266975339186196,0.5800784294044996,0.0315591240455124,1.9334390208964145,0.2205025914698384,2.731842750309329,0.1532022808821623,2.9147450504760046,0.2492520570568623,2.4398892515015245,0.2550550848243694,3.4550768824574014,0.1647788189053624,3.659782939939233,0.3324194946470069,1666707732.619171,1666709252.897465,random
221025-152214-0629-fine-band,0.00086596432336,3.5938136638046256e-05,0.06,11,2,,,0.4694412655767381,0.0253810382750278,0.4694300211512635,0.0261015044280309,0.4693684210210102,0.0239809466734431,0.6160028273021205,0.0348150531976322,0.6162175088219713,0.0351721829075596,0.6159378585611162,0.0301692121547309,1.878979522009712,0.1172866610971506,2.721043795892198,0.1816713372895019,2.723365456503485,0.1959222248991977,2.375788447715557,0.1475574475293191,3.4270899990035453,0.2127052297736805,3.4260063695169345,0.2290409507907472,1666707734.063817,1666709129.581315,random
221025-152214-0666-slow-stay,0.0003337624694292,0.0038040561047825,0.292,370,5,,,0.5002353676790312,0.0118445920869203,0.5005618547784707,0.0140875206448526,0.5001059851576783,0.0161038058248499,0.6571271184262035,0.0154700593177815,0.657414216839338,0.0182701214531493,0.6570137719910326,0.0201794410574529,2.2087015856487016,0.4531502456059595,3.08706952329192,0.3483848116529653,3.105052778813977,0.36822346369421,2.706458584873124,0.4882723421728885,3.842576303241563,0.3863166583270079,3.873431525844519,0.434042742526293,1666707734.067737,1666708753.263333,random
221025-152217-8563-kind-file,0.0001036632928437,0.0550478980785496,0.224,87,2,,,0.5133107992849281,0.0185678669234339,0.5140173515064721,0.0213513024572529,0.5132966411167306,0.0203085429215782,0.6693876965236067,0.0241350859231455,0.6699433341317245,0.0261969204229271,0.6693163277994605,0.025940283838539,2.141913034978746,0.2070593438326385,2.931203668813142,0.291891248572735,2.9669904738559003,0.332106197940842,2.775911314224403,0.2770707656558561,3.7027773529,0.3496291951993722,3.751947824216274,0.4692510403653062,1666707737.85726,1666710454.452528,random
221025-152217-8586-busy-beer,0.0005327978945865,8.195590434971008e-06,0.372,30,5,,,0.4447810473850972,0.0070810869177068,0.445568073907603,0.0084772932071093,0.4453582855524108,0.0122009544550732,0.5819199851006231,0.0102411084850113,0.5831207004672743,0.01265326399558,0.5825002147007468,0.0168913056241259,3.6613638172366096,0.6520137580956153,4.084127114158307,0.6248060232026913,4.019949897087709,0.540153421618303,4.45833637329105,0.7133736320504963,5.002794786326271,0.7164953213034422,4.949100678283199,0.5758901426397802,1666707737.859429,1666709121.209622,random
221025-152217-9042-spry-call,0.0007233941627366,0.0652852114112783,0.428,36,3,,,0.4491249773294313,0.015709929948152,0.4499371803821121,0.0153789949690311,0.4492631030727424,0.0191631112902934,0.5869120022505638,0.0207856820519987,0.5877000901944366,0.0196684595281397,0.5873772847700297,0.025931593628737,2.5386031740405226,0.2869086806431883,3.0999168195523934,0.4797851404721215,3.054485109431755,0.3340841422880653,3.186818925321302,0.3170986112105369,3.86970648844762,0.5656142607733755,3.8226440816250937,0.3810396771655981,1666707737.905791,1666709377.676942,random
221025-154158-8668-rash-duty,0.0001433012570236,0.0278255940220712,0.08,256,2,,,0.5973109142590273,0.0090011688718513,0.5978674794257419,0.0138616825536003,0.5971941196169472,0.0100534104960531,0.7784119407819243,0.0121035912953488,0.7784258723665871,0.0189803132675727,0.778125758426918,0.0133818441412014,1.4376005802310687,0.3354207782038308,2.79472378073159,0.2543581255771069,2.835863619642051,0.2905160308925499,1.8519250463431711,0.391975747674479,3.517815039251025,0.307501831997622,3.580561724396037,0.3250089274006218,1666708918.867442,1666710433.017558,random
221025-154740-2543-fast-post,0.0003398208328942,0.3593813663804626,0.26,39,2,,,0.506380775376071,0.0140895344955614,0.5066097111789043,0.0154941960647935,0.506491881687731,0.015432167241813,0.6640035210713552,0.0192137072745926,0.6642119925588584,0.0207012495247978,0.6640345535390734,0.0196498891964242,2.738294816197183,0.1061367267513567,3.1859727317458653,0.3157846619368194,3.1950025764602965,0.2519805511771579,3.479299776795432,0.1462365649346291,4.048752592397811,0.3379095288175895,4.01908617505671,0.2960504355511817,1666709260.25588,1666710850.32627,random
221025-154753-6900-able-sell,0.0005725487884358,0.0010890229622637,0.268,74,4,,,0.4736501699667265,0.0161345503205327,0.4738854603823315,0.0173476637260156,0.4740842621558555,0.0206897257543044,0.617370652751844,0.0215836258699577,0.617685085048746,0.0241090044838387,0.61780927725399,0.028532126782246,2.388327112974395,0.3065099932514206,3.0650004725300795,0.3355695835117116,3.103227167267166,0.3391518437968162,2.9906385444247863,0.3788687828532434,3.894925445641736,0.3971913638977702,3.913319345366826,0.4415687914623102,1666709273.690701,1666710210.247104,random
221025-154753-8634-wavy-pull,0.0002414418221256,0.0050547968211912,0.088,7,4,,,0.4483234450033076,0.0149778921867266,0.4492617016191296,0.0115482347942814,0.4489571066284911,0.0157440782752932,0.5913509819577277,0.0205140482288434,0.5921032862972682,0.0152324774928836,0.5916947715396419,0.0215663037919282,2.658822012730256,0.225578017420851,3.2545105033770603,0.5196055599236796,3.257457239752088,0.4037079986917413,3.326187416625641,0.2989886801936297,4.057081519208356,0.5438445919066369,4.057318166996491,0.4994079010326139,1666709273.864837,1666711325.412649,random
221025-155005-2650-sour-safe,0.0001684854879435,0.017656864338395,0.272,16,5,,,0.4542766789849272,0.0150405439016409,0.4547704554781023,0.016435291121914,0.4548021823364303,0.0136475624219472,0.5972642632985058,0.0205744913695441,0.5979750326300598,0.0230449313648998,0.5976386325871199,0.0179707854621408,3.7078880159315233,0.2813430673436851,4.044476786677931,0.3618667823665591,4.0854775368124665,0.3197285916491131,4.506924592900011,0.3132498995216305,4.944130240089541,0.4377104338792865,4.973791235248039,0.3863307428423421,1666709405.265929,1666711149.137653,random
221025-155005-6634-cute-hour,0.0004293510210083,5.0547968211912455e-05,0.468,259,4,,,0.5116431707417127,0.0063935192351702,0.5119987913885928,0.01069438350511,0.5116607638524233,0.0130520527741042,0.6718068634318222,0.0087375818412451,0.6717047212342097,0.0121917068101148,0.6714009863655817,0.0161192089699635,3.830648040266844,0.4762196164971438,4.140400252010482,0.5510530553372276,4.184410052783594,0.5882091912941086,4.454639017176546,0.507547041847357,4.990004567021441,0.5965051711852791,5.091362786423558,0.6046095204946642,1666709405.665182,1666710436.148377,random
221025-155129-9370-dull-heat,0.000615265410149,0.0105850120808859,0.332,310,4,,,0.524034596608583,0.0071838044775302,0.5238484408281391,0.0106892050338705,0.5241177760474438,0.0133057359074533,0.6911604506746414,0.0099676989449456,0.6906018263763275,0.0140734464371355,0.6910946206736778,0.0179067772215797,2.2322019153322064,0.3400907953052146,3.072952635548722,0.4052211861472692,3.217938644873686,0.3030753857578769,2.735576942938416,0.3436860170046475,3.8420814830562726,0.4578836693019474,3.970934901793992,0.3588083586644607,1666709489.937686,1666710396.014631,random
221025-155759-9194-good-park,0.0004067944321083,6.528521141127848e-06,0.228,10,3,,,0.4525582610631663,0.0273232945031848,0.4534899133116363,0.031128740504262,0.4536969737747418,0.0302929776560259,0.5963988371581411,0.0364358526425983,0.5974909652092645,0.0413450183433197,0.5979186554307045,0.0404236293947572,2.8093611474568894,0.1801299646863595,3.261006280349833,0.3605735960907688,3.318110444844497,0.3012646382585883,3.512472434704353,0.2080700702929221,4.051175283748416,0.3755954851895436,4.0947498898772805,0.3390876792050395,1666709879.920068,1666711176.881138,random
221025-160035-0309-each-year,0.0002942727176209,5.504789807854967e-06,0.024,25,2,,,0.5200345560143493,0.0210461951954149,0.5208961247441011,0.0189227436641983,0.520610169785301,0.0228346893259821,0.675351875544995,0.0283786135481599,0.6760047631223245,0.0274825782585317,0.6760466876029306,0.0305679209977573,1.612716251435884,0.2642088547776316,2.8277388077048564,0.1470614603246136,2.842549953421337,0.1810178276956712,2.0849309483681666,0.3375272256171334,3.5817255641924484,0.1955720608306545,3.5841352457998203,0.2092349975833847,1666710035.03221,1666711603.811247,random
221025-160554-4680-huge-star,0.000245824406892,0.0197831888278416,0.344,51,3,,,0.4462908759164828,0.0216904012423569,0.4459655004464626,0.0263853666527524,0.44681153042461,0.0227861267848382,0.5832994454024636,0.0294424717689412,0.5830777460940784,0.0362833972409774,0.5842884454693349,0.0319567451316018,2.517923916704043,0.3615034222658969,3.065666080546174,0.3244558414469112,3.039378089159693,0.2834397909809644,3.169315171934881,0.4383523306500667,3.82528597417632,0.3445016872116896,3.815473125583579,0.3021217136617582,1666710354.468581,1666711716.129687,random
221025-160851-6124-neat-kiss,0.000198095677855,0.1531740463702076,0.008,9,3,,,0.4624287368104694,0.0303674502437445,0.4627516735188458,0.0291468956658288,0.4622567314784335,0.0308460990197565,0.6066034397487041,0.0387393344661757,0.6071219766572117,0.0358434900603517,0.60668665256091,0.0392098876541709,2.2109164941823725,0.1362343700191005,2.9740521453327817,0.1024104943021066,2.9367518592015847,0.2154615504456199,2.814353698631354,0.1635429140475312,3.7507521174715257,0.1321184666160435,3.721596668042161,0.292924079758273,1666710531.616323,1666712815.11521,random
221025-160922-6454-lazy-gold,0.0003924189758484,0.0059948425031894,0.004,80,2,,,0.5738023168814788,0.018549053335007,0.5757999212441496,0.02332576710036,0.575025118053498,0.0254321919030728,0.7411568574642491,0.0231252623183712,0.7433962898671704,0.0285350129376456,0.7426257848361251,0.0320066294229502,1.4671854596962686,0.3074890244318577,3.051014988797001,0.2518552997587994,3.104377029491881,0.2790947031612328,1.90568577929839,0.3576210625064939,3.813365733068127,0.2611403634155099,3.906842786005592,0.3357651986122427,1666710562.646817,1666711409.694881,random
221025-160928-1780-poor-hang,0.0002788126665413,8.43190929286625e-05,0.312,14,4,,,0.4539815598976405,0.0154220495456799,0.4545064484721962,0.0169978915056069,0.4539445027955368,0.013002521811412,0.5970520851646538,0.0212811208362329,0.5975434447283253,0.0228691752118969,0.5967196839966721,0.0185797657273134,3.525001669027381,0.4082594392990068,3.906298499103573,0.5439153909372473,3.8947693602422446,0.4831121562403498,4.323597172393354,0.4598588175882211,4.779601580668209,0.5690694269565925,4.799195115533128,0.5374366405998361,1666710568.179034,1666711986.369571,random
221025-160928-4112-next-most,0.0001684854879435,0.017656864338395,0.272,16,5,,,0.4621222485920797,0.0164485612658844,0.4630320972298361,0.0193210874193206,0.4624128268965128,0.0150692636014057,0.6089597828590765,0.0221473841667463,0.6095028759107832,0.026074290630711,0.6089492411438189,0.0214764227234984,3.736477554027425,0.4833353448319423,4.079284135114889,0.6178243191987602,4.053618727223858,0.6147546233426923,4.51974990069497,0.5416039933514321,4.958745682311855,0.6605846779916352,4.926472427937556,0.6952849917930433,1666710568.412732,1666712143.833039,random
221025-161650-0561-past-high,0.0002838735964758,0.0003300034791125,0.184,105,3,,,0.4985771011575386,0.0175109672418722,0.4986554534915376,0.0189410610723251,0.4982717183869179,0.0201915167563244,0.6534561006125051,0.0235580593035608,0.653374484012759,0.0233751170344766,0.6529940731227575,0.0268418669849608,1.611495071665633,0.3841327013250559,2.680369318286526,0.3639353933718259,2.6306634347491125,0.2410095282147932,2.073255324149272,0.4780602828536904,3.378331421422472,0.4234102008308383,3.2843311983408428,0.2909113621382576,1666711010.057221,1666712940.380888,random
221025-162134-7897-drab-cook,0.0009474635256553,0.0819559043497097,0.092,106,5,,,0.5086290751185205,0.0123740616292572,0.5087695001265109,0.0105522131742354,0.5086708886116866,0.0162247419023988,0.6695495979372372,0.0180051804291377,0.6697960099407624,0.0148841068491394,0.6693123081979897,0.0218129606234146,1.5088125039345908,0.4011056249273018,2.684725026903401,0.2753957373656945,2.7708271910279985,0.2525409227258051,1.9175753817224728,0.4826319692669549,3.4148652951210656,0.3167988419354965,3.511717905506104,0.2852819097793721,1666711294.790449,1666712297.326193,random
221025-162155-4464-late-soft,0.0001843422992409,0.0025550970903525,0.424,306,2,,,0.555091535440135,0.007764213202594,0.5552511213952067,0.0162841821110485,0.5553381698883365,0.013844183203834,0.7299208567072809,0.0092627341471069,0.7298804604447148,0.0215978878652118,0.7294550625557468,0.0181151936729789,1.7738272457130684,0.2972216496194535,2.6875444917178,0.276998003404595,2.677569602599697,0.2347592770132997,2.2337394468245466,0.4093174858462287,3.3778146588009283,0.3328400497884153,3.334391646914922,0.2736677042190141,1666711315.446952,1666712873.725373,random
221025-162452-7902-bare-dump,0.000145902421563,4.913127387829667e-06,0.432,8,4,,,0.5188265151245921,0.0210414785483432,0.5185047794044878,0.0265418795534188,0.5191733898390523,0.0295740724773836,0.6891757845614361,0.0280169025750064,0.6887651535849113,0.0356771320571685,0.6904079360107525,0.0394914267023688,5.740372914123301,1.0985735353959176,6.0484252285407445,1.4613057584155624,6.018015795371394,1.250245142242496,6.8637237399256605,1.300972173570316,7.230421397738827,1.6664904097269064,7.240235828254681,1.4950801543164232,1666711492.792104,1666712999.425238,random
221025-162525-6561-taut-move,0.0002414418221256,0.0050547968211912,0.088,7,4,,,0.4289735754256177,0.0308936787438108,0.4292314883800591,0.0260275272311309,0.4287025683004707,0.0292794667863614,0.5655062728517253,0.0417722036860749,0.5652722659823028,0.0346104570095921,0.5653082228114943,0.0394096889363874,2.504846386425412,0.1566511072926764,3.0815402235070346,0.3069183041652328,3.0485943395388886,0.3459039057479098,3.141779595231442,0.1830004632667268,3.860504260494479,0.3755589912832693,3.799159239776768,0.4036199907182877,1666711525.657698,1666713684.272818,random
