id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.pre_dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,config.pre_structures_per_batch,config.pre_lr,config.pre_weight_decay,config.pre_epochs,results.pretrain.local.mae.train,results.pretrain.local.mae.val,results.pretrain.local.mae.test,results.pretrain.local.rmse.train,results.pretrain.local.rmse.val,results.pretrain.local.rmse.test,results.pretrain.structure.mae.train,results.pretrain.structure.mae.val,results.pretrain.structure.mae.test,results.pretrain.structure.rmse.train,results.pretrain.structure.rmse.val,results.pretrain.structure.rmse.test,results.fine_tune.local.mae.train,results.fine_tune.local.mae.val,results.fine_tune.local.mae.test,results.fine_tune.local.rmse.train,results.fine_tune.local.rmse.val,results.fine_tune.local.rmse.test,results.fine_tune.structure.mae.train,results.fine_tune.structure.mae.val,results.fine_tune.structure.mae.test,results.fine_tune.structure.rmse.train,results.fine_tune.structure.rmse.val,results.fine_tune.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221026-094831-8725-kind-wood,2,8,8,-1,46,2,0.1176470588235294,0.4,CELU,AdamW,7.017038286703837e-05,0.0006433324490047,400,400,0.0002371373705661,0.0004641588833612,37,0.3041863505880529,0.3027336031741927,0.3094892856240208,0.4127357336742979,0.4161830999372852,0.4225818557351266,8.580583528085112,9.534237651096618,8.779316256313358,12.101273717206686,12.863408788546396,12.349618237685382,0.3882156555201093,0.3793640974357923,0.3854045291800647,0.5016947340657669,0.4906679324479912,0.5006375277846787,2.0150949373145046,2.803982758175411,2.8403942876236097,2.599554415001865,3.568180918227432,3.5781241087557274,1666774111.87309,1666774229.760919,random
221026-094836-3784-blue-sick,2,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.201184925282073,0.19573214788734,0.2039603348028874,0.2753135030368709,0.2710148601245063,0.2790446071986647,4.96636760156635,5.006017905989458,4.672451629315437,6.62290864043679,6.484978692249859,6.456200771022693,0.3767907689945433,0.3642839763104464,0.3751479096511667,0.4889375975071692,0.4722693130251377,0.4870973448092583,2.281175645904625,2.6885481836707634,2.9334226987232186,2.9905379139777097,3.4528464954023583,3.78916242895922,1666774116.405052,1666774235.793054,random
221026-094847-5751-neat-join,6,8,8,-1,195,3,0.3840830449826989,0.024,CELU,AdamW,8.263418789209368e-05,0.0008372913656479,400,400,0.0025482967479793,5.504789807854967e-06,23,0.1779612155780653,0.1843009372614969,0.1834242852041833,0.2406762546685968,0.2510897270450448,0.2531022339633066,5.685071461690588,5.432215867696936,6.324818147054379,7.055962902562735,7.288251604241252,7.75762111881748,0.3948216253881723,0.4013714563623777,0.4020764131884677,0.5129138291381642,0.5188070078423672,0.5272551818388912,2.5801773243133166,3.014833908901476,3.1125640917384243,3.193932964766664,3.766653741762408,3.866706512286058,1666774127.575722,1666774209.046887,random
221026-094906-2553-trim-lock,7,8,8,-1,57,2,0.2076124567474048,0.48,CELU,AdamW,0.1295466048490681,0.0005736915237066,400,400,0.000191095297497,5.994842503189409e-05,31,0.3723055950849187,0.361957657489612,0.3818222045649595,0.5044859291568822,0.4873488703233811,0.5219805998917874,11.721616046339683,10.522279155975411,12.47547273427882,15.479734558765797,14.030584689427014,17.166487950719656,0.4443304455000083,0.4445502169683118,0.448251883650948,0.5775264568719229,0.5757022063712685,0.5809537376252734,2.2548790573924085,2.6365525179988727,3.021341490492725,2.9508856430662824,3.4673354462460417,3.7238016798528095,1666774146.255977,1666774380.887951,random
221026-094919-7455-drab-boss,8,8,8,-1,684,3,0.1833910034602076,0.488,CELU,AdamW,0.0214467232050443,0.0008566985217077,400,400,0.0009139816994654,0.0391374560198038,43,0.1713123680296427,0.1760999459408292,0.1735466850821208,0.2308012309930182,0.2363525321198972,0.2341790278105927,4.507415653324435,4.43780415350459,4.061880123781866,5.643732949612147,5.562083917801127,5.204500634166476,0.3812694289661942,0.383179152902613,0.3812877175611552,0.5043889545925814,0.5077752502634909,0.5012236871659543,1.6641223166838983,2.6706706762250088,2.593026038130934,2.1304795962925382,3.422206883370912,3.250474218745552,1666774159.746079,1666774258.406021,random
221026-094938-5055-weak-item,6,8,8,-1,160,3,0.4152249134948096,0.384,CELU,AdamW,0.0182118904648344,0.0006582439287457,400,400,0.0001382372227357,1.53174046370208e-05,95,0.2126746767781563,0.2206806087578791,0.2160043034192025,0.2908506731370757,0.3063851080768098,0.3019056115906397,5.641231222561998,6.396030688662691,5.645254702217116,7.750987853836418,8.930611221340776,8.014684584695194,0.383898074204971,0.390200090973787,0.3914397757308807,0.4979330847843802,0.5028954478603751,0.5122611322158008,2.622045088968441,2.962179303387754,3.246932631954151,3.3043990479361547,3.74994852424992,4.04769516592821,1666774178.505996,1666774292.308388,random
221026-094950-4871-dark-suit,4,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.1678342481744966,0.1657689217111581,0.1696005920723783,0.2342752521944272,0.2299119154034399,0.234869616839484,4.127089377419409,4.351528629716782,4.256748335716167,5.44612598274794,5.712420112131343,5.459000345593688,0.3770893526134599,0.3784840777737342,0.3824356086674231,0.49737294504924,0.5031562900708108,0.505095925800391,1.691117118364143,2.552271604271055,2.739147033114173,2.128449280620253,3.183129673356877,3.3250721040952125,1666774190.487619,1666774268.022086,random
221026-095009-0513-only-hurt,7,8,8,-1,195,3,0.3840830449826989,0.024,CELU,AdamW,8.263418789209368e-05,0.0008372913656479,400,400,0.0025482967479793,5.504789807854967e-06,23,0.1662581620901362,0.1682686948672711,0.1708216916984049,0.2289250441103388,0.2313941685285998,0.2362405190017196,4.075668840847529,3.638275835657511,3.889894277665677,5.1118526696929125,4.624069015730882,5.215187269542996,0.3914283560898783,0.3922050511762153,0.3903602884644609,0.5090649366715273,0.5060162965054812,0.5055152761175076,2.424507381177864,2.727751536112492,2.86476961466879,3.017873801055304,3.33540383237184,3.488467942303487,1666774209.051971,1666774278.681806,random
221026-095029-7657-past-heat,3,8,8,-1,46,2,0.1176470588235294,0.4,CELU,AdamW,7.017038286703837e-05,0.0006433324490047,400,400,0.0002371373705661,0.0004641588833612,37,0.3030995767487869,0.3011726380855187,0.298781843087007,0.4102074268365346,0.40219905037198,0.4089028297870212,8.21261560485397,7.809257158369213,8.92760036308967,11.85552580153114,11.078226261684112,12.493762486614704,0.389481631730563,0.3957391306003642,0.3800922947804132,0.5053959425740844,0.5107201299029839,0.4931788074934151,2.0910417128545307,2.9401602121542627,2.983162341128163,2.6564401298878884,3.583025477168099,3.670340197365586,1666774229.766414,1666774357.498354,random
221026-095035-7982-lost-club,3,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.1994197670296111,0.2001425504154645,0.1936090150310752,0.2740912348302051,0.2729391784905198,0.2690603932376967,4.847333474693047,5.028185938676309,4.89241721552753,6.48246852780596,6.564579312525908,6.425694426771606,0.3773895345817466,0.381820790921907,0.3664876091959254,0.4896479372072204,0.4938024549382244,0.4747522228041759,2.6527908864240435,3.5041349884676056,3.393695934462779,3.402336596466174,4.2387133883790185,4.109050258760663,1666774235.798845,1666774331.461885,random
221026-095058-4107-wise-bird,9,8,8,-1,684,3,0.1833910034602076,0.488,CELU,AdamW,0.0214467232050443,0.0008566985217077,400,400,0.0009139816994654,0.0391374560198038,43,0.1711858869937797,0.1718228081101103,0.1762744769111757,0.2315505201253783,0.2352332426234901,0.2376294498490535,4.360369020407164,4.465905111459731,4.346325409103203,5.549369334398974,5.8022037665552935,5.530844959580148,0.3819679150559028,0.3779019144737705,0.385126464221388,0.499221160478157,0.4933860040836799,0.5048931368715494,1.6753787034203134,2.513704273771891,2.7839149209812826,2.183197388605651,3.260996690049084,3.47656896726439,1666774258.411261,1666774374.632763,random
221026-095108-0264-fair-drop,5,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.1774975435908894,0.1801927680063389,0.1749352513646004,0.240151768103312,0.2473478108893429,0.2351220028492084,4.585556122410166,4.318001047905645,4.716667995659478,5.554290878795932,5.408431149099627,5.730985621007412,0.3982810595672716,0.4044037693384187,0.3996254087403856,0.5237156590104584,0.5389638921352315,0.5300854631242214,1.1743099212738397,2.4470450752381976,2.488348011975969,1.543741994971665,3.2198775302411744,3.207291763474201,1666774268.026914,1666774359.782443,random
221026-095118-7065-neat-blow,8,8,8,-1,195,3,0.3840830449826989,0.024,CELU,AdamW,8.263418789209368e-05,0.0008372913656479,400,400,0.0025482967479793,5.504789807854967e-06,23,0.1934885631135736,0.1969128339933688,0.1953904171710685,0.2554725870938887,0.2617864593766477,0.2586672495362822,6.2118223314461405,6.327482130625766,6.03094951113949,8.142466139321181,8.161150993962403,7.898318065054656,0.4241682909579863,0.4272362403781243,0.4253624623704398,0.555691841005463,0.5589309326722793,0.5537974306754021,2.473108999612656,3.251662618622313,3.1018657180129314,2.9449867408100485,4.006932434925783,3.8509618865667785,1666774278.707163,1666774390.979619,random
221026-095132-3125-pale-ride,7,8,8,-1,160,3,0.4152249134948096,0.384,CELU,AdamW,0.0182118904648344,0.0006582439287457,400,400,0.0001382372227357,1.53174046370208e-05,95,0.2151948358379297,0.2130822257734101,0.2216778800467963,0.2939091847907145,0.2896723093661678,0.3069391453063219,5.796562041610404,5.092204387146876,6.338894985393911,7.837902255587594,7.1826563886444665,8.801349546560962,0.417042714837812,0.419413908012397,0.4194153241932325,0.5401442061458681,0.5396059416467155,0.5396176978116071,2.528429223219338,2.725110953552297,2.8826061949381883,3.1047916142597254,3.3703021416022487,3.5818868142136475,1666774292.313023,1666774389.371385,random
221026-095142-0921-bare-rich,4,8,8,-1,832,3,0.1522491349480969,0.128,CELU,AdamW,9.73118391205674e-05,0.0005479937731128,400,400,0.0002128751661796,0.0140652724210523,11,0.2518775658284483,0.2503511102967216,0.2521802886994875,0.3360708087071125,0.3305637902385508,0.3330629338632596,6.321234457977994,6.52913332157596,6.279287998176561,8.614357602392412,8.824926353997721,8.632591474735081,0.5135688966069618,0.5190251038231606,0.5233890520263988,0.6738313291616147,0.6850886167818202,0.6873802835265479,1.2150958835723384,2.4977111241150065,2.703131514755086,1.60308504222802,3.1974000851399325,3.3722690244687605,1666774302.092875,1666774525.967815,random
221026-095153-5977-wise-soup,7,8,8,-1,31,3,0.1799307958477508,0.064,CELU,AdamW,3.698684925501921e-06,0.0007906751700284,400,400,0.0001715437896342,0.0009182542835656,66,0.2719000656174666,0.2680223911680384,0.2801812700379974,0.371209394099892,0.3617167646642489,0.386678847078505,6.338328346652598,5.404958942040308,6.957742982183175,8.815473238704145,7.829035792271419,10.054039307073992,0.3914988944989672,0.3927683510613539,0.3949374003913167,0.5110998823211209,0.5091027229838093,0.5125965752414826,2.2124450533070843,2.3187445538159084,2.679096019584625,2.802796666237676,2.960602535163112,3.383060880038075,1666774313.598363,1666774431.962962,random
221026-095211-4670-icky-draw,4,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.2056650073213739,0.2040095468774881,0.2068175113568338,0.2811504322544172,0.2751227020649024,0.2804464915453348,5.111539017226578,5.298045872628353,5.3079924606332565,6.788464767299349,6.936524160395828,7.002999799516543,0.3902999980152793,0.3910985132236084,0.3988077146983426,0.5086962299829865,0.5128747504005244,0.5176556029307661,2.6982037958890768,3.108625200624004,3.187940901509126,3.3509836782035367,3.832760574887404,3.8082675059138063,1666774331.467937,1666774413.157899,random
221026-095237-5031-wavy-snow,4,8,8,-1,46,2,0.1176470588235294,0.4,CELU,AdamW,7.017038286703837e-05,0.0006433324490047,400,400,0.0002371373705661,0.0004641588833612,37,0.3060718139490305,0.3058624872496945,0.3046545538016154,0.4211995098000862,0.4155835237441855,0.4122268739842714,8.756133392086038,9.01990296303788,8.219358747022829,12.130428609193938,12.288784043786436,11.316844222306155,0.3984742903424086,0.3986050679698121,0.4082629629152731,0.5175104313299491,0.5213102550518879,0.5272412284310104,2.639308469893444,3.4063162079498657,3.3021910950937587,3.431197228827524,4.361102572529876,4.1999663527018525,1666774357.503911,1666774472.950183,random
221026-095239-7877-wiry-lead,6,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.1654441471277405,0.1715352623073689,0.1694649832190869,0.2292239601587173,0.2388017277087779,0.2397588257234769,3.8332433193021487,3.86071643058555,3.855940027967877,4.934003766328323,5.323468788849508,5.143572038421352,0.3951565323371699,0.4039200962710162,0.4003584417909397,0.518094610680464,0.5282189961731866,0.5302886000104383,1.3732417546359,2.498769107663638,2.2896540299289585,1.7370511872890633,3.1969075312888093,2.9512925505949807,1666774359.788208,1666774443.401061,random
221026-095300-9396-good-pace,8,8,8,-1,57,2,0.2076124567474048,0.48,CELU,AdamW,0.1295466048490681,0.0005736915237066,400,400,0.000191095297497,5.994842503189409e-05,31,0.348613029467501,0.3479237177770465,0.3395511099219692,0.4705465785393796,0.4645884807706887,0.4526657839718853,9.753072720257054,9.338034308973526,8.54246011031139,13.560370221476411,12.740941378899189,12.062395876424173,0.4067326387957529,0.4094099002413284,0.4085294205706867,0.5298122401230179,0.5320877765242265,0.5307071142778165,2.3973886552571217,3.0899017972166725,2.611774053095527,3.117043187325513,3.932861781517988,3.366869228396388,1666774380.940573,1666774488.270046,random
221026-095309-3763-aged-head,8,8,8,-1,160,3,0.4152249134948096,0.384,CELU,AdamW,0.0182118904648344,0.0006582439287457,400,400,0.0001382372227357,1.53174046370208e-05,95,0.21424344307512,0.2177864076870411,0.2126338352959709,0.292451624440098,0.2953071787538011,0.2884456549260344,5.726833959587677,5.5303092333690165,4.984812566123837,7.754234895090639,7.537813409914746,7.036048505046696,0.3793573216944568,0.3884452971187396,0.3821792730029543,0.4939906219458706,0.5044892582244553,0.4944036506606383,2.3511423073795834,2.905187305914914,2.563393518869074,2.938862812408832,3.7497729660183294,3.1493869933263023,1666774389.376769,1666774481.938675,random
221026-095310-9836-warm-burn,9,8,8,-1,195,3,0.3840830449826989,0.024,CELU,AdamW,8.263418789209368e-05,0.0008372913656479,400,400,0.0025482967479793,5.504789807854967e-06,23,0.1646333285127712,0.1649006971441408,0.1683998773781538,0.2271695971568878,0.2293058047554015,0.231546387260769,3.667363274832643,3.587055324276011,3.5186531354142216,4.848268252314611,4.891637051303942,4.718039787817508,0.3883783210451856,0.3841188568401443,0.3936090762295904,0.5088840002668779,0.50237050788896,0.5157396108041806,2.491590961429729,2.8271785682412163,2.984062264476928,3.142331175722158,3.544140593236796,3.860760267494016,1666774391.029753,1666774464.325623,random
221026-095333-1632-last-talk,5,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.1966789704813627,0.1995711874409703,0.1942939427054681,0.2701067840207444,0.2788186740296434,0.2650393417686555,4.875099845759436,4.708480175184803,5.013816066711924,6.523249165591827,6.524001114136561,6.634644073139221,0.3554819150959403,0.3665098189901957,0.3570865140698378,0.4632103179836542,0.4811724833732211,0.4681064656096919,2.4478735394916407,2.913287247929879,3.006167972852231,3.1395089978246475,3.705068323876064,3.746378702061013,1666774413.164067,1666774488.99778,random
221026-095351-9683-tart-dead,8,8,8,-1,31,3,0.1799307958477508,0.064,CELU,AdamW,3.698684925501921e-06,0.0007906751700284,400,400,0.0001715437896342,0.0009182542835656,66,0.2633612267092001,0.2654290923371249,0.2590959191559022,0.3594451986723434,0.3594583967345511,0.3487528244466266,6.413514744011459,6.240013930001781,5.560655278348137,8.911565233984119,8.765230215713501,7.99677493648905,0.3552150215402688,0.3625808020657839,0.3582710420649319,0.4630558192267945,0.4716506281736735,0.4643075559536627,2.034545709316574,2.824077548755499,2.3455551142499984,2.554064508871829,3.523865247251185,2.99354524460066,1666774431.969073,1666774621.315926,random
221026-095403-4049-fast-soil,7,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.171723512945404,0.1744924636372966,0.1766756172377132,0.2345423178267247,0.2382091822448182,0.2419638376484071,4.215237449178599,3.8644235454250273,4.151894310661889,5.193771322170352,4.816231575909034,5.339860176999604,0.3593736808967172,0.358453346717822,0.364415465067188,0.4707530433650675,0.4663304442395963,0.4768755016874532,2.251128563330919,2.946060881101279,2.779211150411234,2.817566935131235,3.637761043072707,3.4832303336792987,1666774443.405353,1666774491.395211,random
221026-095432-9551-dual-line,5,8,8,-1,46,2,0.1176470588235294,0.4,CELU,AdamW,7.017038286703837e-05,0.0006433324490047,400,400,0.0002371373705661,0.0004641588833612,37,0.3091507766981899,0.3177799178862704,0.310413243127432,0.4177856539857691,0.4357805688958887,0.4167828600376406,8.591857546842693,9.08613703263816,8.944670036326624,12.111935226767883,12.956801787374728,12.487638109225806,0.3585014327888311,0.3653036476262946,0.3567094042019132,0.4647851488151234,0.480139721642588,0.4650607140390793,1.7453322247017335,2.5134808127272943,2.638500665164368,2.28599248885662,3.2749492096648334,3.3482402890444547,1666774472.956192,1666774643.626291,random
221026-095441-9433-ajar-mate,9,8,8,-1,160,3,0.4152249134948096,0.384,CELU,AdamW,0.0182118904648344,0.0006582439287457,400,400,0.0001382372227357,1.53174046370208e-05,95,0.2144018328096826,0.2192805315006368,0.2198937660023819,0.2911889228955938,0.3004042712638569,0.2976921798270966,5.65057883668015,6.108236333237096,5.5988127021948255,7.669709556425196,8.222367652972409,7.667738526429338,0.409886070123886,0.4055171476431365,0.4163235277915486,0.5330176791944751,0.5272982556427288,0.5414458173953164,1.902721341223736,2.5070091792330023,2.6634982836959056,2.385158649491764,3.1682755539071312,3.35767288712686,1666774481.943739,1666774611.900945,random
221026-095448-2750-cold-film,9,8,8,-1,57,2,0.2076124567474048,0.48,CELU,AdamW,0.1295466048490681,0.0005736915237066,400,400,0.000191095297497,5.994842503189409e-05,31,0.3536366000835975,0.3553819128764987,0.3539436418546299,0.4747910091568667,0.4821675116882606,0.4717209300170738,10.756889337861107,11.285491382107118,10.583801809771918,14.217089579202776,14.803504960266965,13.63709139659347,0.4217213418687868,0.4150101870273976,0.425263955519383,0.5480309566228057,0.5392681050097886,0.5521737500177671,2.134444264755329,2.796466989343403,2.888724747039662,2.778890467612472,3.5000163888559843,3.6397877764752455,1666774488.276546,1666774660.746256,random
221026-095449-4197-lame-boat,6,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.1988140364844112,0.2066588349353265,0.2037453105873023,0.2724523580365133,0.2862995996261223,0.2838424591227519,4.9528085608303,5.541471209788502,4.757114218943967,6.69268001080908,7.583580564551688,6.623520474035188,0.3762860884497124,0.3802292962632467,0.3854213236271695,0.4889709891283647,0.4916046468944084,0.5043420217378382,2.6236979214580822,2.9924531740494267,3.238138653083922,3.359292379513595,3.8170515793987976,4.067186088485631,1666774490.149317,1666774584.535428,random
221026-095451-3996-even-city,8,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.1642854176226476,0.1686329720283654,0.1663160192451765,0.2294100773870622,0.2335228019291684,0.2309603416103118,3.7074810957318514,3.558078451764512,3.3204399207446214,4.890122298801858,4.758732918937922,4.447017727926721,0.3526506957915183,0.3545236870682717,0.3547274951779893,0.4623827355780892,0.4647993276510055,0.4610757317251269,1.7427002089327086,2.701479476160133,2.653356585444941,2.182355902766111,3.4717114488082355,3.377188531667914,1666774491.400095,1666774571.711472,random
221026-095525-9768-trim-gain,5,8,8,-1,832,3,0.1522491349480969,0.128,CELU,AdamW,9.73118391205674e-05,0.0005479937731128,400,400,0.0002128751661796,0.0140652724210523,11,0.2471049692510654,0.2542550139106111,0.2448102958066661,0.3331253973654951,0.3478288286895027,0.3278629655564123,6.438325055651934,6.645642815805938,6.504529518555779,8.805938676914115,9.18312212702556,8.951552541226903,0.5211879618086022,0.5293699338080898,0.5255699216840828,0.6924848850055253,0.7085001656762392,0.706139641003923,1.3069320302020144,2.275433746908585,2.4926116691701834,1.6580202319278714,2.8880551755435064,3.06411065457068,1666774525.977839,1666774731.18753,random
221026-095611-7202-bare-shot,9,8,8,-1,551,3,0.0934256055363321,0.408,CELU,AdamW,1.161686005044064e-05,0.0009606939186899,400,400,0.0018434229924091,1.4065272421052364e-06,52,0.169014932626842,0.1701187891796406,0.1735276661761476,0.2344616018020721,0.2391935296028377,0.2394190140492442,3.976302197575856,3.912480099313536,3.830778442028364,5.144765549979431,5.034854901447733,5.044750238435646,0.414171705131246,0.4105576265016711,0.4117103776547389,0.5466340804403372,0.5399924024022208,0.5462081038536263,1.176770212353459,2.224553033703261,2.4439882684871503,1.55611618268273,2.956682317660748,3.1024993093592346,1666774571.720733,1666774658.901487,random
221026-095624-5404-left-fish,7,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.2021247751995608,0.2021754104731239,0.2082225027709738,0.2782220455981577,0.276011626551165,0.2891276680556228,5.081926536470499,4.619020380268135,5.355719930408088,6.7763178026375215,6.234992653763112,7.509229480830991,0.3753415515789826,0.3768771996865226,0.374928017599735,0.486561674198823,0.4848026104247994,0.483755998162766,2.642755232069405,2.7716413251348486,2.8546776926142545,3.3846160810375605,3.439449545297534,3.661125546298327,1666774584.541144,1666774671.071078,random
221026-095630-5457-wild-give,0,8,8,-1,244,3,0.0363321799307958,0.468,CELU,AdamW,0.0001056011478963,0.0006251672244995,400,400,0.0079147554394111,5.0547968211912455e-05,80,0.204549120990234,0.2019695454772213,0.2046004109676237,0.2766721755837644,0.2683738351118312,0.2786764330659124,3.713521297943697,3.97904777146827,3.496320543077528,4.774455194709596,5.1053676871471305,4.467857084725328,0.3184002336851807,0.3094232785949293,0.3186507702348263,0.4132384130077748,0.4009074778683748,0.413094307635688,0.7280571495319599,3.033595170178418,2.5506713449165748,0.9493812268583552,3.953748123320645,3.251117538889416,1666774590.548761,1666774725.754408,random
221026-095658-9550-tall-step,0,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.199207967938699,0.1952790614240438,0.2014991397021996,0.2735793301448689,0.264674041771059,0.2792382964008863,4.8755876290719815,5.055406177723123,5.209805414858522,6.488483682068835,6.504266973347008,6.816045729863097,0.374730524731024,0.3699269189341457,0.3691152463341482,0.491891936760861,0.4851876388812169,0.4821567861498335,3.082335564257749,3.9576883611816136,3.0802896517681826,3.7551073850938383,4.905538456437683,3.875095281798785,1666774618.957927,1666774714.829053,random
221026-095701-3191-only-gift,9,8,8,-1,31,3,0.1799307958477508,0.064,CELU,AdamW,3.698684925501921e-06,0.0007906751700284,400,400,0.0001715437896342,0.0009182542835656,66,0.257631494226425,0.2604583806375466,0.260951818500403,0.3518565153957292,0.3596660163235135,0.3550368213638778,6.245933509960306,6.564721882409158,6.185484033068682,8.81944629889925,9.135993709345552,8.71419971554586,0.3616906163123675,0.3549590104991024,0.3688436193995793,0.4747769003636042,0.4659317666190314,0.4836214383321411,2.2334051034857425,2.7250732414258105,2.942306344400368,2.814537966487671,3.3812519025915044,3.696859810052526,1666774621.320062,1666774767.07865,random
221026-095707-0958-wise-base,5,8,8,-1,841,4,0.2128027681660899,0.012,CELU,AdamW,0.0620725244585365,0.0009124191268812,400,400,0.0289026391002245,1.816599788375329e-05,60,5.801106381945594,6.816052533017838,6.075395549973615,17.61130469587884,76.66413994204774,23.47911700913018,300.7793951765331,345.1741852579572,293.6942095389862,371.65398964154303,678.8273635813326,373.0529035679877,2.001376189296325,2.0100126292154137,2.068739325870766,2.9904103888911657,2.903893895118655,3.818230796509376,53.54035869498313,51.057169817391134,54.89688062627926,62.93050510301921,61.58986578997546,66.97075345024932,1666774627.096474,1666774797.112945,random
221026-095723-6295-live-rate,6,8,8,-1,46,2,0.1176470588235294,0.4,CELU,AdamW,7.017038286703837e-05,0.0006433324490047,400,400,0.0002371373705661,0.0004641588833612,37,0.3194900076525258,0.3329531518060822,0.3306295062542183,0.4335564486673599,0.4587417342323899,0.4555680016817028,9.080561645740174,10.152302788369784,9.926070921389629,12.706580889072496,14.671320186748432,14.022567471113442,0.4013068375961895,0.4096677070814831,0.410560459858227,0.5224794573798968,0.5326323240874576,0.5403734448822386,2.041961126245293,2.695198679882522,2.7806441611195893,2.6339468296801662,3.399170903085268,3.583048196602765,1666774643.630392,1666774754.435394,random
221026-095751-0752-live-pool,8,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.2008646539729554,0.2048291725828979,0.2004410171415289,0.2753257715512263,0.2795219572413787,0.2730707125747382,4.9198852774725,4.736626551738122,4.4286096389452965,6.512049169615149,6.326875393710432,5.955619042724539,0.3452423004674806,0.3523280998841169,0.3485933249482317,0.4533129344016695,0.4633063357375831,0.4584649946325945,3.58048241999095,3.9457753865779535,3.220967598622823,4.345044750955167,4.6610917409446255,3.9964976716243488,1666774671.076187,1666774707.723027,random
221026-095827-7279-deep-unit,9,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.1994271679195157,0.2024369973582386,0.2035627308650856,0.2733708559293495,0.2808513135847812,0.2778549384933644,4.804013949987088,5.039476635991602,4.704340486369751,6.415038994346614,6.65452189509322,6.352382479028936,0.3640307323649819,0.3592489623271442,0.3717324481001731,0.4760931705372435,0.4684564361211608,0.4857277656925022,2.5431580511011425,2.7711993765533407,3.1599765359067065,3.196395505783319,3.4938948132677567,3.90907399137738,1666774707.730889,1666774792.846229,random
221026-095834-8342-rash-rent,1,8,8,-1,132,3,0.4463667820069204,0.168,CELU,AdamW,4.3556528067791074e-06,0.0005174842205559,400,400,0.0005935229272296,1.0890229622637305e-05,30,0.2014677272740592,0.2050156336294838,0.1970087082582839,0.2767593961039091,0.2809035109368988,0.2666207513936628,5.0053491780045,4.699374759578937,5.0339129367832935,6.781021550438868,6.514303317521604,6.547200754150188,0.3616203351409274,0.3601917078964617,0.3562701235041703,0.4731270746199764,0.4712966407748268,0.4658283617946995,2.637201468472628,3.25059836276248,3.658043880278473,3.2597951695965905,3.964594883329864,4.667900444003521,1666774714.835093,1666774792.634966,random
221026-095845-7590-rich-loss,1,8,8,-1,244,3,0.0363321799307958,0.468,CELU,AdamW,0.0001056011478963,0.0006251672244995,400,400,0.0079147554394111,5.0547968211912455e-05,80,0.1959945874833543,0.2007065756101735,0.1959030690250819,0.2554111232642634,0.2619498897185229,0.2526235155743788,4.283842658077501,4.165829951934164,4.84754742441888,5.298202909969209,5.359265597941183,6.151059342396256,0.2838268361258007,0.2866215003260595,0.2761334629759648,0.3689013916805498,0.3735183462175137,0.3576309346552307,1.2470882445447218,2.7370191955347583,2.857523100179762,1.5491324507907325,3.376659048999469,3.6648768275739374,1666774725.759952,1666774808.809097,random
